# Midas (MGC 24H Gold Book (5 legs)) - best return-on-drawdown window 02 Jan 2026 to 01 Sep 2026 - closed trades at Multiplier 4 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
27 Mar 26,4638.8,4629.0,386.0
29 Mar 26,4572.4,4552.1,806.0
29 Mar 26,4610.7,4621.5,426.0
29 Mar 26,4610.7,4632.3,858.0
29 Mar 26,4638.8,4629.1,382.0
30 Mar 26,4612.5,4622.4,390.0
30 Mar 26,4612.5,4632.3,786.0
30 Mar 26,4627.3,4636.7,370.0
30 Mar 26,4627.3,4646.0,742.0
30 Mar 26,4650.3,4661.7,450.0
30 Mar 26,4654.1,4667.6,534.0
30 Mar 26,4650.3,4662.2,470.0
30 Mar 26,4662.6,4673.5,430.0
30 Mar 26,4662.6,4684.3,862.0
30 Mar 26,4686.5,4639.1,-1902.0
30 Mar 26,4625.0,4634.7,382.0
30 Mar 26,4642.7,4656.2,534.0
30 Mar 26,4662.1,4672.1,394.0
30 Mar 26,4662.1,4682.0,790.0
30 Mar 26,4706.4,4682.8,-950.0
30 Mar 26,4706.4,4682.8,-950.0
31 Mar 26,4680.4,4690.2,386.0
31 Mar 26,4680.4,4699.9,774.0
31 Mar 26,4679.2,4690.0,426.0
31 Mar 26,4679.2,4691.1,470.0
31 Mar 26,4691.7,4658.7,1314.0
31 Mar 26,4700.5,4726.3,1026.0
31 Mar 26,4813.2,4822.3,358.0
01 Apr 26,4837.9,4857.9,-806.0
01 Apr 26,4876.5,4900.0,-946.0
01 Apr 26,4897.7,4888.0,382.0
01 Apr 26,4904.4,4878.3,-1050.0
01 Apr 26,4904.4,4878.3,-1050.0
02 Apr 26,4737.0,4766.8,1186.0
02 Apr 26,4734.8,4764.2,1170.0
02 Apr 26,4785.5,4775.8,382.0
02 Apr 26,4785.5,4775.8,382.0
05 Apr 26,4757.8,4746.5,446.0
05 Apr 26,4757.8,4782.4,-990.0
06 Apr 26,4766.7,4777.0,406.0
06 Apr 26,4766.7,4787.3,818.0
06 Apr 26,4781.6,4792.0,410.0
