# Triad (MNQ Strong Book (3 legs)) - best return-on-drawdown window 01 Feb 2026 to 01 Sep 2026 - closed trades at Multiplier 3 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd,side,signal,qty,return_pct
17 Jun 26,30442.25,30410.75,369.0,S,Fvg short lim,6.0,0.101
17 Jun 26,30442.25,30437.0,54.0,S,Fvg short lim,6.0,0.0148
17 Jun 26,30433.25,30444.75,129.0,L,MWF long lim,6.0,0.0353
17 Jun 26,30427.0,30472.0,-549.0,S,Fvg short lim,6.0,-0.1504
17 Jun 26,30427.0,30472.0,-549.0,S,Fvg short lim,6.0,-0.1504
18 Jun 26,30351.75,30439.0,1038.0,L,Fvg long lim,6.0,0.285
18 Jun 26,30351.75,30682.5,3960.0,L,Fvg long lim,6.0,1.0873
19 Jun 26,30591.25,30595.5,-60.0,S,Fvg short lim,6.0,-0.0163
19 Jun 26,30591.25,30595.5,-60.0,S,Fvg short lim,6.0,-0.0163
19 Jun 26,30624.25,30674.0,-606.0,S,MWF short lim,6.0,-0.1649
21 Jun 26,30580.75,30586.0,54.0,L,Fvg long lim,6.0,0.0147
21 Jun 26,30580.75,30586.0,54.0,L,Fvg long lim,6.0,0.0147
21 Jun 26,30595.25,30590.0,54.0,S,Fvg short lim,6.0,0.0147
21 Jun 26,30595.25,30590.0,54.0,S,Fvg short lim,6.0,0.0147
21 Jun 26,30598.75,30609.0,114.0,L,Fvg long lim,6.0,0.031
21 Jun 26,30598.75,30566.0,-402.0,L,Fvg long lim,6.0,-0.1095
22 Jun 26,30586.75,30572.25,165.0,S,Fvg short lim,6.0,0.045
22 Jun 26,30586.75,30633.5,-570.0,S,Fvg short lim,6.0,-0.1553
22 Jun 26,30800.75,30833.0,378.0,L,Fvg long lim,6.0,0.1023
22 Jun 26,30800.75,30806.0,54.0,L,Fvg long lim,6.0,0.0146
22 Jun 26,30773.75,30577.25,-2367.0,L,MWF long lim,6.0,-0.641
22 Jun 26,30806.75,30577.25,-1381.5,L,MWF confirm add,3.0,-0.7474
23 Jun 26,29928.5,29908.0,237.0,S,Fvg short lim,6.0,0.066
23 Jun 26,29928.5,29851.5,915.0,S,Fvg short lim,6.0,0.2548
23 Jun 26,29980.25,29875.25,625.5,S,TT short lim,3.0,0.3477
23 Jun 26,29978.75,29875.25,616.5,S,TT confirm add,3.0,0.3427
23 Jun 26,29744.5,29865.0,-1455.0,S,Fvg short lim,6.0,-0.4076
23 Jun 26,29744.5,29865.0,-1455.0,S,Fvg short lim,6.0,-0.4076
23 Jun 26,29755.75,29740.25,177.0,S,Fvg short lim,6.0,0.0496
24 Jun 26,29755.75,29750.5,54.0,S,Fvg short lim,6.0,0.0151
24 Jun 26,29794.5,29781.0,153.0,S,Fvg short lim,6.0,0.0428
24 Jun 26,29794.5,29838.25,-534.0,S,Fvg short lim,6.0,-0.1494
24 Jun 26,29788.0,29755.5,381.0,S,Fvg short lim,6.0,0.1066
24 Jun 26,29788.0,29722.75,774.0,S,Fvg short lim,6.0,0.2165
24 Jun 26,29724.0,29773.25,582.0,L,MWF long lim,6.0,0.1632
24 Jun 26,29755.5,29773.25,102.0,L,MWF confirm add,3.0,0.0571
24 Jun 26,30057.0,30107.75,600.0,L,Fvg long lim,6.0,0.1664
24 Jun 26,30057.0,30062.25,54.0,L,Fvg long lim,6.0,0.015
24 Jun 26,30057.0,30062.25,54.0,L,Fvg long lim,6.0,0.015
24 Jun 26,30057.0,30062.25,54.0,L,Fvg long lim,6.0,0.015
25 Jun 26,30057.0,30107.75,600.0,L,Fvg long lim,6.0,0.1664
25 Jun 26,30057.0,30249.0,2295.0,L,Fvg long lim,6.0,0.6363
25 Jun 26,29423.5,29528.5,625.5,L,TT long lim,3.0,0.3543
25 Jun 26,29838.0,29832.75,54.0,S,Fvg short lim,6.0,0.0151
25 Jun 26,29838.0,29832.75,54.0,S,Fvg short lim,6.0,0.0151
25 Jun 26,29716.25,29711.0,54.0,S,Fvg short lim,6.0,0.0151
25 Jun 26,29716.25,29711.0,54.0,S,Fvg short lim,6.0,0.0151
26 Jun 26,29438.25,29403.75,405.0,S,Fvg short lim,6.0,0.1146
26 Jun 26,29438.25,29308.0,1554.0,S,Fvg short lim,6.0,0.4399
26 Jun 26,29281.75,29556.0,3282.0,L,MWF long lim,6.0,0.934
28 Jun 26,29395.75,29401.0,54.0,L,Fvg long lim,6.0,0.0153
28 Jun 26,29395.75,29401.0,54.0,L,Fvg long lim,6.0,0.0153
28 Jun 26,29433.5,29428.25,54.0,S,Fvg short lim,6.0,0.0153
28 Jun 26,29433.5,29428.25,54.0,S,Fvg short lim,6.0,0.0153
29 Jun 26,29489.5,29646.0,-1887.0,S,Fvg short lim,6.0,-0.5332
29 Jun 26,29489.5,29646.0,-1887.0,S,Fvg short lim,6.0,-0.5332
29 Jun 26,29613.75,29405.75,-2505.0,L,MWF long lim,6.0,-0.7049
29 Jun 26,29645.25,29405.75,-1441.5,L,MWF confirm add,3.0,-0.8104
29 Jun 26,29548.0,29542.75,54.0,S,Fvg short lim,6.0,0.0152
29 Jun 26,29548.0,29542.75,54.0,S,Fvg short lim,6.0,0.0152
29 Jun 26,30004.25,30025.5,246.0,L,Fvg long lim,6.0,0.0683
29 Jun 26,30004.25,30084.5,954.0,L,Fvg long lim,6.0,0.265
30 Jun 26,30338.5,30363.0,-151.5,S,TT short lim,3.0,-0.0832
30 Jun 26,30387.5,30479.0,-553.5,S,TT short split,3.0,-0.3036
30 Jun 26,30337.25,30479.0,-855.0,S,TT confirm add,3.0,-0.4697
01 Jul 26,30367.5,30338.0,345.0,S,Fvg short lim,6.0,0.0947
01 Jul 26,30367.5,30362.25,54.0,S,Fvg short lim,6.0,0.0148
01 Jul 26,30367.5,30338.0,345.0,S,Fvg short lim,6.0,0.0947
01 Jul 26,30367.5,30362.25,54.0,S,Fvg short lim,6.0,0.0148
01 Jul 26,30176.25,30227.25,603.0,L,MWF long lim,6.0,0.1665
01 Jul 26,30214.5,30227.25,72.0,L,MWF confirm add,3.0,0.0397
01 Jul 26,30279.5,30266.0,153.0,S,Fvg short lim,6.0,0.0421
01 Jul 26,30279.5,30228.5,603.0,S,Fvg short lim,6.0,0.166
01 Jul 26,30104.25,30063.5,480.0,S,Fvg short lim,6.0,0.1329
01 Jul 26,30104.25,30099.0,54.0,S,Fvg short lim,6.0,0.0149
02 Jul 26,30095.25,30147.5,-636.0,S,Fvg short lim,6.0,-0.1761
02 Jul 26,30095.25,30147.5,-636.0,S,Fvg short lim,6.0,-0.1761
02 Jul 26,29992.75,29982.0,120.0,S,Fvg short lim,6.0,0.0333
02 Jul 26,29992.75,29956.75,423.0,S,Fvg short lim,6.0,0.1175
02 Jul 26,29598.5,29576.75,252.0,S,Fvg short lim,6.0,0.0709
02 Jul 26,29598.5,29593.25,54.0,S,Fvg short lim,6.0,0.0152
02 Jul 26,29598.5,29576.75,252.0,S,Fvg short lim,6.0,0.0709
02 Jul 26,29598.5,29593.25,54.0,S,Fvg short lim,6.0,0.0152
02 Jul 26,29598.5,29669.25,-858.0,S,Fvg short lim,6.0,-0.2416
02 Jul 26,29598.5,29669.25,-858.0,S,Fvg short lim,6.0,-0.2416
03 Jul 26,29846.5,29886.5,471.0,L,Fvg long lim,6.0,0.1315
05 Jul 26,29846.5,29997.25,1800.0,L,Fvg long lim,6.0,0.5026
05 Jul 26,29967.75,29983.5,180.0,L,Fvg long lim,6.0,0.0501
05 Jul 26,29967.75,29973.0,54.0,L,Fvg long lim,6.0,0.015
05 Jul 26,29967.75,29916.5,-624.0,L,Fvg long lim,6.0,-0.1735
05 Jul 26,29967.75,29916.5,-624.0,L,Fvg long lim,6.0,-0.1735
05 Jul 26,29967.75,29916.5,-624.0,L,Fvg long lim,6.0,-0.1735
05 Jul 26,29967.75,29916.5,-624.0,L,Fvg long lim,6.0,-0.1735
06 Jul 26,29814.75,29855.5,480.0,L,Fvg long lim,6.0,0.1342
06 Jul 26,29814.75,29820.0,54.0,L,Fvg long lim,6.0,0.0151
06 Jul 26,29836.0,30075.25,2862.0,L,MWF long lim,6.0,0.7994
06 Jul 26,30025.5,30039.0,153.0,L,Fvg long lim,6.0,0.0425
06 Jul 26,30025.5,29981.75,-534.0,L,Fvg long lim,6.0,-0.1482
07 Jul 26,29675.25,29656.5,216.0,S,Fvg short lim,6.0,0.0607
07 Jul 26,29675.25,29670.0,54.0,S,Fvg short lim,6.0,0.0152
07 Jul 26,29619.25,29478.75,-847.5,L,TT long lim,3.0,-0.4769
07 Jul 26,29570.25,29478.75,-553.5,L,TT long split,3.0,-0.312
07 Jul 26,29399.75,29370.5,342.0,S,Fvg short lim,6.0,0.0969
07 Jul 26,29399.75,29394.5,54.0,S,Fvg short lim,6.0,0.0153
07 Jul 26,29400.25,29368.0,378.0,S,Fvg short lim,6.0,0.1071
07 Jul 26,29400.25,29278.75,1449.0,S,Fvg short lim,6.0,0.4107
07 Jul 26,29502.75,29484.5,210.0,S,Fvg short lim,6.0,0.0593
08 Jul 26,29502.75,29434.25,813.0,S,Fvg short lim,6.0,0.2296
08 Jul 26,29392.25,29377.0,174.0,S,Fvg short lim,6.0,0.0493
08 Jul 26,29392.25,29334.75,681.0,S,Fvg short lim,6.0,0.1931
08 Jul 26,29213.75,29200.25,153.0,S,MWF short lim,6.0,0.0436
08 Jul 26,29192.25,29200.25,-52.5,S,MWF confirm add,3.0,-0.03
08 Jul 26,29402.0,29407.25,54.0,L,Fvg long lim,6.0,0.0153
08 Jul 26,29402.0,29407.25,54.0,L,Fvg long lim,6.0,0.0153
08 Jul 26,29434.0,29452.75,216.0,L,Fvg long lim,6.0,0.0612
08 Jul 26,29434.0,29504.5,837.0,L,Fvg long lim,6.0,0.237
09 Jul 26,29833.5,29728.5,625.5,S,TT short lim,3.0,0.3494
09 Jul 26,29882.5,29728.5,919.5,S,TT short split,3.0,0.5128
09 Jul 26,29821.25,29728.5,552.0,S,TT confirm add,3.0,0.3085
10 Jul 26,29893.0,29830.75,-756.0,L,Fvg long lim,6.0,-0.2108
10 Jul 26,29893.0,29830.75,-756.0,L,Fvg long lim,6.0,-0.2108
10 Jul 26,29823.5,29808.5,171.0,S,Fvg short lim,6.0,0.0478
10 Jul 26,29823.5,29872.0,-591.0,S,Fvg short lim,6.0,-0.1651
10 Jul 26,29790.75,29808.25,201.0,L,Fvg long lim,6.0,0.0562
10 Jul 26,29790.75,29857.0,786.0,L,Fvg long lim,6.0,0.2199
10 Jul 26,29800.5,29992.25,2292.0,L,MWF long lim,6.0,0.6409
10 Jul 26,29806.25,29992.25,1111.5,L,MWF confirm add,3.0,0.6215
12 Jul 26,29987.0,29995.5,-111.0,S,Fvg short lim,6.0,-0.0308
12 Jul 26,29987.0,29995.5,-111.0,S,Fvg short lim,6.0,-0.0308
12 Jul 26,29987.0,29821.25,1980.0,S,Fvg short lim,6.0,0.5502
13 Jul 26,29987.0,29431.0,6663.0,S,Fvg short lim,6.0,1.8516
13 Jul 26,29444.25,29428.0,186.0,S,Fvg short lim,6.0,0.0526
13 Jul 26,29444.25,29383.5,720.0,S,Fvg short lim,6.0,0.2038
13 Jul 26,29419.0,29386.0,387.0,S,Fvg short lim,6.0,0.1096
13 Jul 26,29419.0,29413.75,54.0,S,Fvg short lim,6.0,0.0153
13 Jul 26,29420.5,29398.75,252.0,S,Fvg short lim,6.0,0.0714
13 Jul 26,29420.5,29338.0,981.0,S,Fvg short lim,6.0,0.2779
13 Jul 26,29371.5,29344.75,312.0,S,Fvg short lim,6.0,0.0885
13 Jul 26,29371.5,29366.25,54.0,S,Fvg short lim,6.0,0.0153
14 Jul 26,29805.0,29852.0,555.0,L,Fvg long lim,6.0,0.1552
14 Jul 26,29805.0,29810.25,54.0,L,Fvg long lim,6.0,0.0151
15 Jul 26,29899.25,29925.5,-324.0,S,Fvg short lim,6.0,-0.0903
15 Jul 26,29899.25,29925.5,-324.0,S,Fvg short lim,6.0,-0.0903
15 Jul 26,29795.5,29626.75,-2034.0,L,MWF long lim,6.0,-0.5689
15 Jul 26,29705.25,29690.5,168.0,S,Fvg short lim,6.0,0.0471
15 Jul 26,29705.25,29741.75,-447.0,S,Fvg short lim,6.0,-0.1254
16 Jul 26,29736.5,29652.0,-1023.0,L,Fvg long lim,6.0,-0.2867
16 Jul 26,29736.5,29652.0,-1023.0,L,Fvg long lim,6.0,-0.2867
16 Jul 26,29600.25,29570.5,348.0,S,Fvg short lim,6.0,0.098
16 Jul 26,29600.25,29487.5,1344.0,S,Fvg short lim,6.0,0.3784
16 Jul 26,29299.0,29404.0,625.5,L,TT long lim,3.0,0.3558
16 Jul 26,29310.75,29404.0,555.0,L,TT confirm add,3.0,0.3156
17 Jul 26,28636.75,28466.75,-2049.0,L,MWF long lim,6.0,-0.5963
17 Jul 26,28755.5,28724.75,360.0,S,Fvg short lim,6.0,0.1043
17 Jul 26,28755.5,28772.5,-213.0,S,Fvg short lim,6.0,-0.0617
17 Jul 26,28951.0,28876.5,-903.0,L,Fvg long lim,6.0,-0.2599
17 Jul 26,28951.0,28876.5,-903.0,L,Fvg long lim,6.0,-0.2599
19 Jul 26,28897.0,28902.25,54.0,L,Fvg long lim,6.0,0.0156
19 Jul 26,28897.0,28902.25,54.0,L,Fvg long lim,6.0,0.0156
20 Jul 26,28840.0,28877.75,444.0,L,Fvg long lim,6.0,0.1283
20 Jul 26,28840.0,28983.25,1710.0,L,Fvg long lim,6.0,0.4941
20 Jul 26,29104.75,29090.0,168.0,S,MWF short lim,6.0,0.0481
20 Jul 26,29091.0,29090.0,1.5,S,MWF confirm add,3.0,0.0009
20 Jul 26,29074.75,29096.25,249.0,L,Fvg long lim,6.0,0.0714
20 Jul 26,29074.75,29005.0,-846.0,L,Fvg long lim,6.0,-0.2425
20 Jul 26,28836.75,28872.5,-438.0,S,Fvg short lim,6.0,-0.1266
20 Jul 26,28836.75,28872.5,-438.0,S,Fvg short lim,6.0,-0.1266
21 Jul 26,29149.0,29163.5,165.0,L,Fvg long lim,6.0,0.0472
21 Jul 26,29149.0,29154.25,54.0,L,Fvg long lim,6.0,0.0154
21 Jul 26,29149.0,29163.5,165.0,L,Fvg long lim,6.0,0.0472
21 Jul 26,29149.0,29203.25,642.0,L,Fvg long lim,6.0,0.1835
21 Jul 26,29204.5,29099.5,625.5,S,TT short lim,3.0,0.357
21 Jul 26,29187.5,29099.5,523.5,S,TT confirm add,3.0,0.2989
21 Jul 26,29174.25,29201.0,312.0,L,Fvg long lim,6.0,0.0891
21 Jul 26,29174.25,29275.25,1203.0,L,Fvg long lim,6.0,0.3436
21 Jul 26,29255.75,29286.75,363.0,L,Fvg long lim,6.0,0.1034
21 Jul 26,29255.75,29261.0,54.0,L,Fvg long lim,6.0,0.0154
21 Jul 26,29279.5,29290.0,117.0,L,Fvg long lim,6.0,0.0333
21 Jul 26,29279.5,29245.75,-414.0,L,Fvg long lim,6.0,-0.1178
21 Jul 26,29266.0,29198.25,-822.0,L,Fvg long lim,6.0,-0.2341
21 Jul 26,29266.0,29198.25,-822.0,L,Fvg long lim,6.0,-0.2341
22 Jul 26,29007.5,29328.0,3837.0,L,MWF long lim,6.0,1.1023
22 Jul 26,29267.0,29181.25,-2076.0,L,Fvg long lim,12.0,-0.2956
22 Jul 26,29161.0,29122.0,459.0,S,Fvg short lim,6.0,0.1312
23 Jul 26,29161.0,29155.75,54.0,S,Fvg short lim,6.0,0.0154
23 Jul 26,29148.75,29113.75,411.0,S,Fvg short lim,6.0,0.1175
23 Jul 26,29148.75,29016.5,1578.0,S,Fvg short lim,6.0,0.4511
23 Jul 26,28662.5,28767.5,625.5,L,TT long lim,3.0,0.3637
23 Jul 26,28611.25,28597.0,162.0,S,Fvg short lim,6.0,0.0472
23 Jul 26,28611.25,28657.0,-558.0,S,Fvg short lim,6.0,-0.1625
23 Jul 26,28664.75,28659.5,54.0,S,Fvg short lim,6.0,0.0157
23 Jul 26,28664.75,28659.5,54.0,S,Fvg short lim,6.0,0.0157
23 Jul 26,28717.5,28699.25,210.0,S,Fvg short lim,6.0,0.0609
23 Jul 26,28717.5,28712.25,54.0,S,Fvg short lim,6.0,0.0157
24 Jul 26,28607.25,28594.75,141.0,S,Fvg short lim,6.0,0.0411
24 Jul 26,28607.25,28647.5,-492.0,S,Fvg short lim,6.0,-0.1433
24 Jul 26,28594.25,28429.25,-1989.0,L,MWF long lim,6.0,-0.5797
24 Jul 26,28544.0,28500.0,519.0,S,Fvg short lim,6.0,0.1515
24 Jul 26,28544.0,28378.0,1983.0,S,Fvg short lim,6.0,0.5789
27 Jul 26,28689.75,28339.25,4197.0,S,MWF short lim,6.0,1.2191
27 Jul 26,28033.25,27983.25,591.0,S,Fvg short lim,6.0,0.1757
27 Jul 26,28033.25,28028.0,54.0,S,Fvg short lim,6.0,0.0161
27 Jul 26,28035.5,28010.25,294.0,S,Fvg short lim,6.0,0.0874
27 Jul 26,28035.5,28030.25,54.0,S,Fvg short lim,6.0,0.0161
28 Jul 26,27883.5,27743.0,-847.5,L,TT long lim,3.0,-0.5066
28 Jul 26,27834.5,27743.0,-553.5,L,TT long split,3.0,-0.3314
28 Jul 26,27889.5,27778.75,1320.0,S,Fvg short lim,6.0,0.3944
28 Jul 26,27889.5,27884.25,54.0,S,Fvg short lim,6.0,0.0161
28 Jul 26,27933.5,27968.25,408.0,L,Fvg long lim,6.0,0.1217
28 Jul 26,27933.5,27938.75,54.0,L,Fvg long lim,6.0,0.0161
28 Jul 26,27950.0,28012.75,-762.0,S,Fvg short lim,6.0,-0.2272
28 Jul 26,27950.0,28012.75,-762.0,S,Fvg short lim,6.0,-0.2272
29 Jul 26,27876.25,27918.25,-513.0,S,Fvg short lim,6.0,-0.1534
29 Jul 26,27876.25,27918.25,-513.0,S,Fvg short lim,6.0,-0.1534
29 Jul 26,27977.0,27991.75,168.0,L,Fvg long lim,6.0,0.05
29 Jul 26,27977.0,27929.5,-579.0,L,Fvg long lim,6.0,-0.1725
29 Jul 26,27978.25,27575.5,4824.0,S,MWF short lim,6.0,1.4368
29 Jul 26,27706.5,27683.0,273.0,S,Fvg short lim,6.0,0.0821
29 Jul 26,27706.5,27701.25,54.0,S,Fvg short lim,6.0,0.0162
29 Jul 26,27530.5,27511.0,225.0,S,Fvg short lim,6.0,0.0681
29 Jul 26,27530.5,27525.25,54.0,S,Fvg short lim,6.0,0.0163
30 Jul 26,27509.0,27483.5,297.0,S,Fvg short lim,6.0,0.09
30 Jul 26,27509.0,27503.75,54.0,S,Fvg short lim,6.0,0.0164
30 Jul 26,28130.5,28025.5,625.5,S,TT short lim,3.0,0.3706
30 Jul 26,28179.5,28025.5,919.5,S,TT short split,3.0,0.5438
30 Jul 26,28122.25,28025.5,576.0,S,TT confirm add,3.0,0.3414
30 Jul 26,28136.5,28099.0,-459.0,L,Fvg long lim,6.0,-0.1359
30 Jul 26,28136.5,28099.0,-459.0,L,Fvg long lim,6.0,-0.1359
30 Jul 26,28145.0,28163.5,213.0,L,Fvg long lim,6.0,0.0631
30 Jul 26,28145.0,28150.25,54.0,L,Fvg long lim,6.0,0.016
31 Jul 26,28535.0,28099.5,5217.0,S,MWF short lim,6.0,1.5236
31 Jul 26,28255.0,28252.25,24.0,S,Fvg short lim,6.0,0.0071
31 Jul 26,28255.0,28252.25,24.0,S,Fvg short lim,6.0,0.0071
31 Jul 26,28255.0,28256.75,-30.0,S,Fvg short lim,6.0,-0.0088
31 Jul 26,28255.0,28256.75,-30.0,S,Fvg short lim,6.0,-0.0088
03 Aug 26,28431.75,28406.75,291.0,S,Fvg short lim,6.0,0.0853
03 Aug 26,28431.75,28426.5,54.0,S,Fvg short lim,6.0,0.0158
03 Aug 26,28358.0,28816.5,5493.0,L,MWF long lim,6.0,1.6142
04 Aug 26,29194.5,29240.75,546.0,L,Fvg long lim,6.0,0.1559
04 Aug 26,29194.5,29369.25,2088.0,L,Fvg long lim,6.0,0.596
04 Aug 26,29463.75,29604.25,-847.5,S,TT short lim,3.0,-0.4794
04 Aug 26,29512.75,29604.25,-553.5,S,TT short split,3.0,-0.3126
04 Aug 26,29852.75,29873.0,234.0,L,Fvg long lim,6.0,0.0653
04 Aug 26,29852.75,29858.0,54.0,L,Fvg long lim,6.0,0.0151
05 Aug 26,29855.25,29866.25,123.0,L,Fvg long lim,6.0,0.0343
05 Aug 26,29855.25,29896.5,486.0,L,Fvg long lim,6.0,0.1357
05 Aug 26,29972.75,29731.5,2886.0,S,MWF short lim,6.0,0.8024
05 Aug 26,29776.25,29778.0,-30.0,S,Fvg short lim,6.0,-0.0084
05 Aug 26,29776.25,29778.0,-30.0,S,Fvg short lim,6.0,-0.0084
05 Aug 26,29651.75,29646.5,54.0,S,Fvg short lim,6.0,0.0152
05 Aug 26,29651.75,29646.5,54.0,S,Fvg short lim,6.0,0.0152
05 Aug 26,29633.75,29614.25,225.0,S,Fvg short lim,6.0,0.0633
05 Aug 26,29633.75,29560.0,876.0,S,Fvg short lim,6.0,0.2463
05 Aug 26,29616.0,29598.25,204.0,S,Fvg short lim,6.0,0.0574
05 Aug 26,29616.0,29548.75,798.0,S,Fvg short lim,6.0,0.2245
05 Aug 26,29569.0,29552.5,189.0,S,Fvg short lim,6.0,0.0533
06 Aug 26,29569.0,29507.0,735.0,S,Fvg short lim,6.0,0.2071
06 Aug 26,29490.5,29468.25,258.0,S,Fvg short lim,6.0,0.0729
06 Aug 26,29490.5,29485.25,54.0,S,Fvg short lim,6.0,0.0153
06 Aug 26,29487.75,29529.0,-504.0,S,Fvg short lim,6.0,-0.1424
06 Aug 26,29487.75,29529.0,-504.0,S,Fvg short lim,6.0,-0.1424
06 Aug 26,29357.25,29462.25,625.5,L,TT long lim,3.0,0.3551
06 Aug 26,29308.25,29462.25,919.5,L,TT long split,3.0,0.5229
06 Aug 26,29370.5,29462.25,546.0,L,TT confirm add,3.0,0.3098
06 Aug 26,29564.5,29595.5,363.0,L,Fvg long lim,6.0,0.1023
06 Aug 26,29564.5,29569.75,54.0,L,Fvg long lim,6.0,0.0152
06 Aug 26,29564.5,29595.5,363.0,L,Fvg long lim,6.0,0.1023
06 Aug 26,29564.5,29569.75,54.0,L,Fvg long lim,6.0,0.0152
06 Aug 26,29524.75,29565.5,480.0,L,Fvg long lim,6.0,0.1355
06 Aug 26,29524.75,29530.0,54.0,L,Fvg long lim,6.0,0.0152
06 Aug 26,29524.75,29530.0,54.0,L,Fvg long lim,6.0,0.0152
06 Aug 26,29524.75,29530.0,54.0,L,Fvg long lim,6.0,0.0152
06 Aug 26,29524.75,29565.5,480.0,L,Fvg long lim,6.0,0.1355
06 Aug 26,29524.75,29530.0,54.0,L,Fvg long lim,6.0,0.0152
06 Aug 26,29544.5,29524.0,237.0,S,Fvg short lim,6.0,0.0668
06 Aug 26,29544.5,29539.25,54.0,S,Fvg short lim,6.0,0.0152
06 Aug 26,29544.5,29524.0,237.0,S,Fvg short lim,6.0,0.0668
07 Aug 26,29544.5,29467.5,915.0,S,Fvg short lim,6.0,0.2581
07 Aug 26,29519.75,29506.75,147.0,S,Fvg short lim,6.0,0.0415
07 Aug 26,29519.75,29561.75,-513.0,S,Fvg short lim,6.0,-0.1448
07 Aug 26,29574.0,29808.75,2808.0,L,MWF long lim,6.0,0.7912
09 Aug 26,29834.0,29852.5,213.0,L,Fvg long lim,6.0,0.0595
09 Aug 26,29834.0,29839.25,54.0,L,Fvg long lim,6.0,0.0151
09 Aug 26,29848.5,29871.5,267.0,L,Fvg long lim,6.0,0.0745
09 Aug 26,29848.5,29853.75,54.0,L,Fvg long lim,6.0,0.0151
09 Aug 26,29848.5,29871.5,267.0,L,Fvg long lim,6.0,0.0745
10 Aug 26,29848.5,29935.25,1032.0,L,Fvg long lim,6.0,0.2881
10 Aug 26,29939.75,29957.5,204.0,L,Fvg long lim,6.0,0.0568
10 Aug 26,29939.75,29945.0,54.0,L,Fvg long lim,6.0,0.015
10 Aug 26,29939.75,29957.5,204.0,L,Fvg long lim,6.0,0.0568
10 Aug 26,29939.75,29882.0,-702.0,L,Fvg long lim,6.0,-0.1954
10 Aug 26,29758.5,29808.25,588.0,L,MWF long lim,6.0,0.1647
10 Aug 26,29792.0,29808.25,93.0,L,MWF confirm add,3.0,0.052
10 Aug 26,29839.0,29783.5,657.0,S,Fvg short lim,6.0,0.1835
10 Aug 26,29839.0,29764.5,885.0,S,Fvg short lim,6.0,0.2472
10 Aug 26,29760.75,29802.75,-513.0,S,Fvg short lim,6.0,-0.1436
10 Aug 26,29760.75,29802.75,-513.0,S,Fvg short lim,6.0,-0.1436
11 Aug 26,29805.25,29820.75,177.0,L,Fvg long lim,6.0,0.0495
11 Aug 26,29805.25,29754.75,-615.0,L,Fvg long lim,6.0,-0.1719
11 Aug 26,29782.0,29641.5,-847.5,L,TT long lim,3.0,-0.4743
11 Aug 26,29733.0,29641.5,-553.5,L,TT long split,3.0,-0.3103
11 Aug 26,29786.25,29781.0,54.0,S,Fvg short lim,6.0,0.0151
11 Aug 26,29786.25,29781.0,54.0,S,Fvg short lim,6.0,0.0151
11 Aug 26,29786.25,29718.0,810.0,S,Fvg short lim,6.0,0.2266
11 Aug 26,29786.25,29649.25,1635.0,S,Fvg short lim,6.0,0.4574
12 Aug 26,29704.25,29668.5,-438.0,L,Fvg long lim,6.0,-0.1229
12 Aug 26,29704.25,29668.5,-438.0,L,Fvg long lim,6.0,-0.1229
12 Aug 26,29891.25,29902.75,129.0,L,Fvg long lim,6.0,0.036
12 Aug 26,29891.25,29896.5,54.0,L,Fvg long lim,6.0,0.0151
12 Aug 26,29824.0,29857.25,390.0,L,Fvg long lim,6.0,0.109
13 Aug 26,29824.0,29829.25,54.0,L,Fvg long lim,6.0,0.0151
13 Aug 26,29871.0,29882.25,126.0,L,Fvg long lim,6.0,0.0352
13 Aug 26,29871.0,29834.5,-447.0,L,Fvg long lim,6.0,-0.1247
13 Aug 26,29859.0,29840.25,216.0,S,Fvg short lim,6.0,0.0603
13 Aug 26,29859.0,29853.75,54.0,S,Fvg short lim,6.0,0.0151
13 Aug 26,29859.0,29840.25,216.0,S,Fvg short lim,6.0,0.0603
13 Aug 26,29859.0,29919.5,-735.0,S,Fvg short lim,6.0,-0.2051
13 Aug 26,30197.75,30123.75,439.5,S,TT short lim,3.0,0.2426
13 Aug 26,30246.75,30123.75,733.5,S,TT short split,3.0,0.4042
13 Aug 26,30198.75,30123.75,445.5,S,TT confirm add,3.0,0.2459
13 Aug 26,30213.5,30236.75,270.0,L,Fvg long lim,6.0,0.0745
13 Aug 26,30213.5,30218.75,54.0,L,Fvg long lim,6.0,0.0149
14 Aug 26,30232.25,30096.25,-1641.0,L,MWF long lim,6.0,-0.4523
14 Aug 26,30081.0,30066.0,171.0,S,Fvg short lim,6.0,0.0474
14 Aug 26,30081.0,30129.5,-591.0,S,Fvg short lim,6.0,-0.1637
17 Aug 26,30296.5,30333.25,432.0,L,Fvg long lim,6.0,0.1188
17 Aug 26,30296.5,30301.75,54.0,L,Fvg long lim,6.0,0.0149
17 Aug 26,30280.0,30214.75,774.0,S,MWF short lim,6.0,0.213
18 Aug 26,29647.25,29617.75,-181.5,L,TT long lim,3.0,-0.102
18 Aug 26,29598.25,29636.5,225.0,L,TT long split,3.0,0.1267
18 Aug 26,29662.25,29636.5,-159.0,L,TT confirm add,3.0,-0.0893
18 Aug 26,29560.5,29542.0,213.0,S,Fvg short lim,6.0,0.06
18 Aug 26,29560.5,29491.0,825.0,S,Fvg short lim,6.0,0.2326
19 Aug 26,29509.75,29471.5,450.0,S,Fvg short lim,6.0,0.1271
19 Aug 26,29509.75,29504.5,54.0,S,Fvg short lim,6.0,0.0152
19 Aug 26,29743.25,29428.0,3774.0,S,MWF short lim,6.0,1.0574
