# The Pendulum (MNQ 13:00 Confirmed Fade) - best return-on-drawdown window 01 Jul 2025 to 21 Aug 2026 - closed trades at Multiplier 16 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
05 Mar 26,25401.75,25367.75,1064.0
05 Mar 26,25401.75,25501.5,-3216.0
09 Mar 26,25103.75,25184.75,2568.0
09 Mar 26,25103.75,25201.25,3096.0
11 Mar 26,25436.0,25507.75,2272.0
11 Mar 26,25436.0,25480.0,1384.0
13 Mar 26,24969.5,24944.0,792.0
13 Mar 26,24969.5,24922.0,1496.0
17 Mar 26,25281.25,25298.75,536.0
17 Mar 26,25281.25,25313.75,1016.0
18 Mar 26,25149.25,25127.75,664.0
18 Mar 26,25149.25,25109.25,1256.0
23 Mar 26,24609.0,24648.25,1232.0
23 Mar 26,24609.0,24666.25,1808.0
31 Mar 26,24170.5,24129.25,1296.0
31 Mar 26,24170.5,24211.75,-1344.0
01 Apr 26,24602.0,24485.25,-3760.0
01 Apr 26,24602.0,24485.25,-3760.0
07 Apr 26,24477.0,24496.25,592.0
07 Apr 26,24477.0,24512.75,1120.0
08 Apr 26,25405.25,25422.25,520.0
08 Apr 26,25405.25,25307.5,-3152.0
09 Apr 26,25543.75,25519.0,768.0
09 Apr 26,25543.75,25497.5,1456.0
13 Apr 26,25719.25,25708.5,320.0
13 Apr 26,25719.25,25699.25,616.0
14 Apr 26,26230.75,26216.75,424.0
14 Apr 26,26230.75,26211.0,608.0
16 Apr 26,26731.5,26747.0,472.0
16 Apr 26,26731.5,26760.25,896.0
17 Apr 26,27095.0,27123.5,888.0
17 Apr 26,27095.0,27123.0,872.0
21 Apr 26,26897.5,26933.75,1136.0
21 Apr 26,26897.5,26913.0,472.0
23 Apr 26,27191.25,27262.0,2240.0
23 Apr 26,27191.25,27192.5,16.0
24 Apr 26,27690.75,27700.0,272.0
24 Apr 26,27690.75,27707.75,520.0
27 Apr 26,27711.0,27701.25,288.0
27 Apr 26,27711.0,27723.0,-408.0
28 Apr 26,27420.25,27497.5,-2496.0
28 Apr 26,27420.25,27497.5,-2496.0
29 Apr 26,27517.75,27498.5,592.0
29 Apr 26,27517.75,27481.75,1128.0
01 May 26,28150.0,28140.0,296.0
01 May 26,28150.0,28131.25,576.0
04 May 26,28059.5,28055.75,192.0
05 May 26,28461.0,28421.5,1240.0
05 May 26,28461.0,28411.75,1552.0
07 May 26,28937.5,28962.25,768.0
07 May 26,28937.5,28983.5,1448.0
08 May 26,29598.0,29573.25,768.0
08 May 26,29598.0,29552.0,1448.0
11 May 26,29668.5,29689.0,632.0
11 May 26,29668.5,29706.5,1192.0
13 May 26,29793.5,29775.0,568.0
13 May 26,29793.5,29759.0,1080.0
14 May 26,29950.25,29985.0,1088.0
14 May 26,29950.25,29951.5,16.0
15 May 26,29708.0,29641.25,2112.0
15 May 26,29708.0,29624.0,2664.0
18 May 26,29249.5,29157.0,-2984.0
18 May 26,29249.5,29157.0,-2984.0
19 May 26,29383.75,29355.5,880.0
19 May 26,29383.75,29331.0,1664.0
20 May 26,29611.75,29580.25,984.0
20 May 26,29611.75,29553.0,1856.0
22 May 26,29960.0,29974.0,424.0
22 May 26,29960.0,29986.0,808.0
27 May 26,30342.5,30335.25,416.0
28 May 26,30605.25,30615.25,296.0
28 May 26,30605.25,30621.75,504.0
01 Jun 26,30938.5,30865.25,2320.0
01 Jun 26,30938.5,30853.0,2712.0
02 Jun 26,30958.0,30977.5,600.0
02 Jun 26,30958.0,30986.5,888.0
03 Jun 26,30821.25,30850.0,896.0
03 Jun 26,30821.25,30874.75,1688.0
05 Jun 26,29653.0,29569.75,-2688.0
05 Jun 26,29653.0,29569.75,-2688.0
09 Jun 26,29209.5,29210.0,-40.0
09 Jun 26,29209.5,29210.0,-40.0
10 Jun 26,28900.0,28901.25,16.0
10 Jun 26,28900.0,28901.25,16.0
12 Jun 26,29940.0,29977.75,1184.0
12 Jun 26,29940.0,29941.25,16.0
15 Jun 26,30894.5,30883.25,672.0
16 Jun 26,30446.75,30464.75,552.0
16 Jun 26,30446.75,30480.0,1040.0
