# Aftershock (MNQ 08:30 Range Fade — Mon/Wed/Fri) - best return-on-drawdown window 02 May 2025 to 21 Aug 2026 - closed trades at Multiplier 5 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
20 Jul 26,29104.75,29090.0,280.0
20 Jul 26,29091.0,29090.0,2.5
22 Jul 26,29007.5,29328.0,6395.0
24 Jul 26,28594.25,28429.25,-3315.0
27 Jul 26,28689.75,28192.25,9935.0
29 Jul 26,27978.25,27423.5,11080.0
31 Jul 26,28535.0,28266.0,5365.0
03 Aug 26,28415.0,28816.5,8015.0
03 Aug 26,28433.25,28816.5,3825.0
05 Aug 26,29972.75,29731.5,4810.0
07 Aug 26,29574.0,29808.75,4680.0
10 Aug 26,29758.5,29808.25,980.0
10 Aug 26,29792.0,29808.25,155.0
14 Aug 26,30232.25,30096.25,-2735.0
17 Aug 26,30280.0,30214.75,1290.0
19 Aug 26,29743.25,29640.75,2035.0
19 Aug 26,29736.25,29640.75,947.5
21 Aug 26,29498.25,29378.25,-2415.0
